review_body,product_category
Acheter pour y glisser ma trotinette Xiaomi m365 et Il s’est déchiré au deuxième jour d’utilisation. Peut être était ce un défaut car l’avis des autres utilisateurs étaient bons,sports
Arrivé en avance mais malheureusement en deux morceaux...,beauty
Pas reçu l'article commandé mais bien une planche peinte à la place. Visiblement un problème de barre code. La planche vous a été retournée. Et une demande de remboursement est en cours.,home
Pas solide fermeture éclair cassée trop fragile,kitchen
"Je suis très déçue Au bout d'une journée l'écran s'est décoller. De plus, l'écran n'est pas en verre mais en plastique....",wireless
"Déçue de ce produit après une utilisation , bretelle déjà décousue alors que je n’ai pas chargé le sac Je trouve ça dommage car c’est pratique avec la sortie usb",pc
Bonjour Je suis EXTREMEMENT déconcertée et PROFONDEMENT agacée car le colis dans lequel se trouvait mon horloge était ouvert. Les languettes de chaque côté de mon colis n'étaient pas collées et l'horloge qui se trouvait avec d'autres produits a du glisser. Conclusion : Le colis est arrivé SANS l'horloge. C'est la première fois que cela m'arrive et ce sera la dernière si AMAZON ne me renvoie pas PROMPTEMENT l'horloge que j'ai payée !,home
"La coque est tres belle fine a de bonne qualité MAIS verre de protection écran était cassé,je ne comprends pas comment ca arrivé car ca était bien emballé et verre de protection était mis dans la coque,bref vraiment déçu car je part en vacances et plus de temps commandé un autre",pc
"Vraiment achat inutile, il ne marche pas bien et ne s’attache pas bien à la ventilation du véhicule. Il s’ouvre tout seul constamment",wireless
Qualité médiocre et le revêtement part au nettoyage. Les photos perdent énormément en netteté,wireless
"Je viens d'acheter ce logiciel à télécharger en ligne ... impossible de le télécharger, message d'erreur : le processus d'installation de eXpert PDF 12 a été interrompu Signature invalide... Besoin d'aide, svp.",other
1 siège sur 4 est arrivé endommagé et pas de réponse de ID Market depuis la date de livraison du 23 oct soit 4 jours !! Que pouvons nous faire à présent ?,furniture
"2 fois reçu, 2 fois livré cassée. Amazon met un gros carton pr mettre le petit carton des 6 verres sans pour autant les caler et protéger. Pas de logo ""fragile"" non plus... 2 retours à l envoyeur... Dommage",home
"Produit arrivé sans emballage, impossible de vérifier si le produit est neuf.",beauty
"Le pull que moi j'ai reçu, j'ignore pour les autres, est en 100% polyester. Ce qui fait que je ne le mettrai jamais, cette manière dérivée entièrement du pétrol ne respire pas et sent mauvais. Je ne l'ai pas renvoyé, c'est trop compliqué pour le prix, il est dans un coin, il ne peut même pas servir de chiffon. C'est exaspérant ces descriptions fausses.",apparel
bonne opacité mais se décolle systématiquement. donc inutile ! je ne recommande pas,home
"Les cuillères sont de très mauvaise finition, avec des bords mal polis très désagréables en bouche. Utilisées uniquement pour la confiture du petit déjeuner, les cuillères ont noirci en quelques semaines. Zéro sur toute la ligne. A éviter à tout prix.",home
J ai reçu une clé usb à la place,drugstore
"j'avais jusque ici jamais eu de problème de portable... puis un jour je suis parti a paris, et la micro SD a fait beuguer mon portable toute la journée je ne pouvais prendre aucunes photos, ni ouvrir une seule applications...",wireless
J'aurai aimé mettre un commentaire mais pour cela aurait il fallu que je le recoive !!,electronics
Le livre commence sur page 17. Sûrement une erreur d'impression!,book
"Expédié il y a plus d'une semaine, toujours rien reçu.",home
Voulez-vous gagner très facilement 40 euros ? EVITEZ CET ACHAT ULTRA RAPIDEMENT : matériaux de m....qui se déglingue au montage,furniture
Plusieurs fois commandé sur le site Amazon le colis n'est jamais arrivé. Idem pour les commandes de ma femme plus jamais je ne commencerai sur le site Amazon,wireless
"Grosse déception : Impossible de lire le film Valerian, seul le dvd des bonus fonctionne. Le lecteur de blue ray indique qu'il s'agit d'un jeu.",other
"Je suis très déçu, de se support couvercle. Les ailettes ne corresponde pas avec le support. J'espère avoir une réponse de vôtre part.",home
Nuls. Les coques sont jolies mais ne correspondent pas au téléphone. Je dois enlever la coque pour pouvoir brancher les écouteurs.,wireless
Colis soit disant déposé dans la boîte au lettres... J’attend toujours mon jeux ! Encore un magnifique coup de TNT,video_games
"très jolie montre mais très peu compatible avec IOS, il aurait été judicieux de le préciser, je regrette un peu mon achat",watch
Très mauvaise qualité 😡,toy
"Commandée dans les temps, la montre n'a pas été livrée : personne ne savait où était le dit colis. Au final, Amazon m'a remboursé",watch
Après 2 ou 3 utilisations elles ont cassées la partie en silicone est de très mauvaise qualité. La qualité made in France ?? Laissé tombé une belle arnaque.,home
"Attention !! Fraude , j'ai été grandement déçu , une carte par booster dont deux ne font même pas partie de cette série !",toy
Ne peux pas me prononcer article non reçu . Attente du remboursement par le vendeur et d'une réponse . Pas de numéro de suivi colis pas sérieux,apparel
"Bon pas de livraison, J'ai payer mon produit et Amazon à décider de faire un cadeaux a mon voisin. En claire il on livré chez mon voisin et je n'ai jamais reçus mon colis. je suis en train d'essayé de me faire rembourser.",home
"Le colis n'a pas été mis dans la boite a lettre, aujourd'hui 14/12 je n'ai pas le colis",toy
Difficile d’évaluer un produit que n’est pas reçue...,pc
"Je n'ai toujours pas reçu le produit, cela fait 4 mois que j'attends, le vendeur ne répond jamais aux mails. N'achetez rien à cette boutique.",toy
J’en voulais m’en mettre en fond de mur Mais je n’avais vu nul part dans la description que c’était en plusieurs morceaux en fait,furniture
"Tablette reçu en juillet 2018 pour les 10 ans de ma fille, au bout de 3 mois, nous ne pouvons plus nous en servir, elle ne se charge plus malgré l'essai de plusieurs câbles différents pour charger, le problème vient de la tablette et j'attends une réponse du fournisseur, en vain !! Tablette pas cher mais beaucoup trop cher pour 3 mois !",pc
"Arnaque , produit renvoyé à mes frais et depuis aucun remboursement pour des figurines non articulées",toy
Le chargeur ne convient pas pour la recharge des accus de tronçonneuse Gardena 18 volts. Je ne le renvoie pas mais je suis mécontent et je le fais savoir.,lawn_and_garden
Deux semaines se sont écoulées et les colis sont partis. Je ne recommande pas.,grocery
Colis non reçu et ne répond pas aux messages,home
Le verre présente une tâche au milieu et trace de doigt très visibles,wireless
Je met une etoile parce que c'est le minimum... En achetant de l'occasion on s'attend a avoir de l'occasion... Mais a ce prix la du coup c'est douloureux. Passez votre chemin ca ne vaut pas le coup.,video_games
Les dimensions sont fausses 157 x 193 cm et pas 160 x 200,home
"La clé USB que j'ai reçu à été reconditionné, ne fonctionne pas et le capuchon est manquant ! Un conseil ne commandez pas sur Amazon.",book
Malgré notification reçu livré dans boite aux lettres A ce jour aucun article reçu,home
Bonjour je vous contacte car je n’ai toujours pas reçu le colis mais je vois avec le suivi de commande il est soit disant arrivé alors qu’a ce jour je n’ai toujours pas reçu le colis en l’attente d’une réponse rapide de votre part cordialement,home_improvement
Demande de remboursement direct sur la carte bancaire,pc
"article arrivé cassé, qualité de fabrication médiocre",home_improvement
Tout supplément de mauvaise qualité. Rien n'est d'équerre. Un coup de vent la toile s'est déchirée. Le métal à l'intérieur de la structure est dangereux car très coupant. Attention à la manipulation. Mais il faut reconnaître qu'on en a pour notre argent. Ça vaut ce que ça vaut.,lawn_and_garden
Comment ce fait il que je reçois un produit qui expire en septembre alors que je l’ai reçu le 20 aout et que la cure dure un mois ??!!,drugstore
"Très mauvaise qualité , recommanderais à personne , manche très très médiocre , une honte à mettre en vente .",home
"Produit reçu non conforme à la photo : La ""tête du chat"" pas la même qu'en photo. Et poche décousue.",apparel
N’achetez pas avec eux Oui super produit mais en panne après deux mois Vous demandez un sav car en France les produits sont garantis Ils vous disent oui Ils jouent la montre et ensuite Ils vous disent je vous envoie un nouveau produit Vous ne recevez rien au bout de 15 jours Vous réclamez On vont demande le numéro de la commande Aucune trace de demande sav Ni renvoi !!!!!!,drugstore
"Inutile, non gps fonctionne en Bluetooth",wireless
Ne s’adapte pas à toutes les poussettes,baby_product
Ne tient pas bien et monte haut Déçue de l’achat,apparel
"J’ai commandé à 2 reprises ces écouteurs là pour mon tel iPhone or je n’ai toujours pas reçu mon remboursement après renvoie et surtout je reçois une nouvelle fois mon article avec connection jack, ce qui nécessite un adaptateur.",electronics
Marche et course. Le poids du centre de contrôle sur un des écouteurs a pour conséquence de faire sortir l’oreillette ou de devoir la remettre en place régulièrement.,wireless
"Cela ne fonctionne en rien ! Avec du vinaigre de cidre ou non, tout essayé, cela ne sert absoluement à rien ! PASSEZ votre chemin et gardez votre argent !",kitchen
Bonjour je viens de le recevoir mais j ai aucun son ni musqiue que j ai mis sur une carte ni quand je passe les appel en bluetooth. Pourkoi ? Faut il mettre le câble fourni je précises que dans ma voiture je n ai.pas le bluetooth ni de prise jack par contre ça a reconnu le bluetooth de mon portable mais pas de son,wireless
j'ai reçu le Couvercle de la grande boîte cassé.,home
Etant porteuse quotidienne de lentilles je peux dire sans exagération qu’elles sont absolument insupportables ! Pourtant ce sont des lentilles souples mais alors dès que je les mets (peu importe l’oeil) ça fait un mal de chien... dommage car la couleur est sympa !,drugstore
La table n’a même pas 1mois et elle s’est complètement fissurée! Je recommande pas ! Dommage je peux pas vous mettre une photo,furniture
"L'annonce stipule que chaque flacon de shampoing contient 300 ML de produit alors qu'il ne contient que 270 ML. Ce n'est pas q'une question de prix, mais plutôt de tromperie des clients. Normalement très satisfait d'Amazon, je dois dire que là, je suis très déçu !!!",beauty
Produit médiocre les biscuits ne s’emboîtent pas ! A ne pas acheter surtout,home
la cartouche n'a pas duré longtemps du tout,office_product
Pâte de très mauvaise qualité !!!!!!!!!!!! Devient toute dure très rapidement !!!!!!!!!!!! Nulle !!! Je déconseille ce produit !,sports
un eclair jaune m'empeche de me servir de toutes les fonctions prévu.Double 00.,pc
"Le produit ne fonctionne pas et ne charge pas la batterie de ma moto, je suis allé chez norauto acheter un chargeur qui pour à peine plus cher fonctionne très bien, je déconseille donc l'achat de ce produit.",automotive
